leadId,name,role,niche,source,source_url,current_lp_url,lp_problems,signal_type,signal_detail,captured_date,status,last_contact,notes
lead-120,（名前不明）,ライフコーチ / コーチング起業講師,コーチング起業 / 月収アップ,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+起業+コーチング+個人,https://twiface-ver-2.hp.peraichi.com/,価格非表示 / CTAがメール講座登録フォームのみ / ファーストビューに個人名・顔写真なし / SNSリンクなし,peraichi_no_pricing,無料メール講座のLPで月30万稼ぐコーチング起業を謳う。価格・プロフィール・顔写真・SNSが一切見当たらない。テンプレートに直打ち感あり。問い合わせ手段はメールフォームのみ。,2026-04-16,new,,名前・顔写真なし。メール登録フォームあり（自前HTML）。副業・起業コーチング特化の個人と推定。携帯/Yahooメール不可と注記。
lead-121,（名前不明）,ライフコーチ / ICF認定コーチ,自己対話・起業・個人の在り方,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+起業+コーチング+個人,https://nanamenohitsuji-coaching.hp.peraichi.com/main/,価格非表示 / SNSリンク不明 / 個人名が検索結果タイトルのみ,peraichi_no_pricing,検索スニペットでICF認定コーチ・個人セッションと確認。価格・申込フロー・SNSが不明。アクセス403のため詳細不明だが、完全個人運営と推定。,2026-04-16,new,,ICF認定コーチ。灯りと対話のコーチング。HP全体403のため直接アクセス不可。Google検索結果のみで確認。
lead-122,（名前不明）,女性向けカウンセラー / コーチ,女性の生き方・人間関係・自己実現,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+副業+コーチ+個人セッション,https://quzn1.hp.peraichi.com/,価格非表示 / SNS不明 / 個人名不明,peraichi_no_pricing,スニペットに「女性専門カウンセラーが個人セッションを提供、子育て・パートナーシップ・人間関係の悩みに対応、対面・オンライン」と確認。完全個人運営と推定。価格・名前・SNS不明。403のため詳細不明。,2026-04-16,new,,女性専門カウンセラー。対面・オンライン対応。LP全体403のため詳細確認不可。
lead-123,（名前不明）,タスクコーチ / 女性起業家向けコーチ,タスク管理・女性起業家・売上倍増,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+副業+コーチ+個人セッション,https://dearxfromx.hp.peraichi.com/task/,価格非表示 / 個人名不明 / SNSリンク不明,peraichi_no_pricing,スニペットに「仕事時間1/2・売上2倍・タスクコーチング体験セッション・600回以上のセッション実績・女性起業家向け」と確認。個人運営。価格・名前・SNS不明。LP全体403。,2026-04-16,new,,600回以上のセッション実績あり。女性起業家特化のタスクコーチ。LP 403のため詳細確認不可。体験セッション申込みページ。
lead-124,伊藤富子（推定）,キャリア・ビジネスコーチ / 講師,キャリア形成・女性起業・ビジネスコーチング,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+女性起業+コーチング+個人,https://6cjvn.hp.peraichi.com,価格非表示 / 法人か個人か不明（CBC=個人ブランドの可能性） / CTAがLINE公式のみ,peraichi_no_pricing,CBCブランドで運営。6ヶ月講座・グループ講座・1on1コーチングを提供。現在1on1は満席。価格はLINE公式登録後に案内。プロフィール写真あり。脳科学ベースのコーチング講座。CBC=Career Business Coachingの略。個人運営の可能性高いが法人確認できず。,2026-04-16,new,,LINE公式: https://lin.ee/MtZQ4J5 / 才能・魅力発見シートをLINE登録特典として配布。個人ブランドのCBC。Instagram等のSNSリンク不明。
lead-125,川田麻生,キャリアコンサルタント / コーチ / スピリチュアルカラーセラピスト,キャリア・自分軸・スピリチュアル・カラーセラピー,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+起業+コーチング+個人+2025,https://tsukikomaki.hp.peraichi.com/,プロフィールページのみで申込LPが別ページ / SNSリンクはLINEのみ / 料金非表示,peraichi_sparse_nav,tsukiko salon主宰。2025年独立・元ハローワーク職業相談員13年・キャリコン歴8年以上。プロフィールページのみで独立したサービスLPが未整備。LINEとメールアイコンのみ。Instagram等のSNS不明。Fukuoka在住。,2026-04-16,new,,LINE: https://page.line.me/891clvkc / メールアイコンあり（アドレス非表示）/ 福岡在住・オンライン対応。2025年独立のためLP整備が最も急務な段階。キャリアコンサルタント国家資格保有。
lead-126,（名前不明）,スピリチュアルライフコーチ / アロマ講師,スピリチュアル・量子力学・脳科学・コーチング,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+マインドセット+起業+コーチ+個人,https://dsihx.hp.peraichi.com/hadoucoach/,個人名非表示 / 価格非表示 / 問い合わせがGoogleフォームのみ / SNSリンクなし,peraichi_no_pricing,波動使いの学校主宰。スピリチュアルライフコーチング・波動・アロマ・脳科学講座を多数展開。講師紹介セクションはあるが氏名不明。問い合わせはGoogleフォームのみ。価格・SNS・メール非表示。個人運営確認。,2026-04-16,new,,Googleフォーム: https://docs.google.com/forms/d/e/1FAIpQLSdNLUTgj4yE0D692RvvLZMTMGG1dCmK4IBDjdKq9-hjDt-uTw/viewform / コーチング・アロマ・折花・脳傾向性診断など多角サービス展開。
lead-127,幸恵（さちえ）,コーチング / ライフコーチ,女性向けコーチング・自己実現,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+コーチング+個人起業+オンラインセッション+女性+2026,https://coachingsashie.hp.peraichi.com/happygrace/,価格は部分表示（体験3,300円・月15,000円）/ LP全体の構成がテンプレート,peraichi_template,ハッピーグレイス コーチングコーチ 幸恵。女性限定の体験セッション60分3,300円、継続コーチング月3回15,000円。スニペットで確認。LP全体403のため詳細不明。個人運営。,2026-04-16,new,,体験60分: ¥3,300 / 継続月3回: ¥15,000。LP 403のため詳細確認不可。女性限定サービス。
lead-128,Tomoko（下の名前のみ）,ライフコーチ / マラソンコーチ,50代女性・コーチング・再スタート・マラソン,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+コーチング+個人起業+オンラインセッション+女性+2026,https://restart-tomoko.hp.peraichi.com/,価格不明 / SNS不明 / 個人名が下の名前のみ,peraichi_sparse_nav,50代からコーチングとマラソンで再スタート。スニペットに「柔軟なスケジュール・オンラインセッション可能」と確認。個人運営。LP 403のため詳細不明。50代女性向け特化ニッチ。,2026-04-16,new,,LP 403のため詳細確認不可。ドメイン: restart-tomoko。名前はTomoko。50代ターゲットのユニークニッチ。
lead-129,（名前不明）,コーチング起業ビジネスコーチ,コーチング副業・起業・オンラインビジネス,WebSearch,https://www.google.co.jp/search?q=site:hp.peraichi.com+コーチング+個人起業+オンラインセッション+女性+2026,https://wbcoach.hp.peraichi.com/,価格非表示 / 個人名不明 / LP全体が無料メール講座誘導のみ,peraichi_no_pricing,コーチング起業・副業ビジネス講座・10DAYS無料メール講座。スニペット確認。個人運営の可能性高い。LP 403のため詳細不明。メール講座形式でリスト収集型LP。,2026-04-16,new,,LP 403のため詳細確認不可。10DAYS無料メール講座形式の集客LP。
